Node_no.,x_coor,y_coor,u_x,u_y
324,0.3235294117647095,0.3377452794589609,0.09705882352941204,0.20264716767537658
325,0.29411764705882726,0.3377452794589608,0.08823529411764751,0.2026471676753765
326,0.3088235294117684,0.31227394405353637,0.09264705882352987,0.18736436643212176
327,0.33823529411765085,0.31227394405353637,0.10147058823529452,0.18736436643212187
328,0.27941176470588613,0.31227394405353626,0.08382352941176532,0.18736436643212165
329,0.2941176470588275,0.2868026086481117,0.08823529411764769,0.1720815651888669
330,0.2647058823529451,0.28680260864811163,0.07941176470588306,0.17208156518886686
331,0.27941176470588636,0.2613312732426871,0.08382352941176538,0.15679876394561218
332,0.25000000000000405,0.26133127324268696,0.07500000000000072,0.15679876394561196
333,0.25000000000000366,0.31227394405353615,0.07500000000000064,0.1873643664321216
334,0.2352941176470621,0.43963062108065853,0.07058823529411799,0.26377837264839543
335,0.26470588235294534,0.2358599378372625,0.0794117647058831,0.14151596270235728
336,0.29411764705882804,0.2358599378372625,0.08823529411764787,0.14151596270235736
337,0.2352941176470631,0.23585993783726228,0.07058823529411848,0.1415159627023571
338,0.22058823529412047,0.7198153105403292,0.06617647058823568,0.43188918632419865
339,0.2794117647058852,0.770757981351178,0.08382352941176524,0.46245478881070784
340,0.30882352941176733,0.770757981351178,0.09264705882352993,0.462454788810708
341,0.20588235294117946,0.7452866459457539,0.061764705882353436,0.44717198756745336
342,0.25000000000000444,0.21038860243183782,0.07500000000000087,0.12623316145910243
343,0.2205882352941222,0.21038860243183755,0.06617647058823628,0.12623316145910227
344,0.20588235294118085,0.23585993783726206,0.06176470588235388,0.14151596270235695
345,0.2941176470588263,0.7962293167566026,0.08823529411764763,0.4777375900539624
346,0.3235294117647085,0.7962293167566026,0.09705882352941235,0.4777375900539623
347,0.19117647058823822,0.7198153105403293,0.05735294117647106,0.4318891863241984
348,0.19117647058823994,0.21038860243183727,0.057352941176471654,0.1262331614591021
349,0.3088235294117675,0.4651019564860836,0.0926470588235295,0.27906117389165075
350,0.1764705882352987,0.23585993783726178,0.0529411764705893,0.14151596270235672
351,0.23529411764706343,0.1849172670264131,0.07058823529411865,0.11095036021584759
352,0.17647058823529727,0.7452866459457539,0.052941176470588824,0.4471719875674531
353,0.19117647058823845,0.7707579813511786,0.057352941176471224,0.4624547888107081
354,0.3529411764705914,0.3886879502698103,0.10588235294117648,0.23321277016188632
355,0.3088235294117675,0.8217006521620276,0.09264705882353018,0.49302039129721736
356,0.3382352941176497,0.8217006521620271,0.10147058823529492,0.4930203912972165
357,0.35294117647059076,0.7962293167566026,0.10588235294117711,0.4777375900539618
358,0.367647058823532,0.821700652162027,0.11029411764705971,0.4930203912972161
359,0.27941176470588525,0.8217006521620285,0.08382352941176557,0.4930203912972178
360,0.30882352941176705,0.5669872981077815,0.09264705882352947,0.3401923788646695
361,0.16176470588235597,0.7198153105403294,0.04852941176470636,0.4318891863241985
362,0.16176470588235614,0.7707579813511786,0.04852941176470663,0.4624547888107082
363,0.17647058823529727,0.7962293167566031,0.05294117647058904,0.477737590053963
364,0.1617647058823577,0.210388602431837,0.048529411764707035,0.1262331614591019
365,0.14705882352941502,0.796229316756603,0.04411764705882439,0.4777375900539629
366,0.16176470588235586,0.8217006521620277,0.04852941176470673,0.4930203912972176
367,0.14705882352941635,0.2358599378372615,0.044117647058824656,0.1415159627023566
368,0.16176470588235747,0.2613312732426862,0.04852941176470698,0.15679876394561137
369,0.3676470588235328,0.36321661486438583,0.11029411764705895,0.21792996891863156
370,0.38235294117647367,0.3886879502698106,0.11470588235294112,0.2332127701618864
371,0.3970588235294151,0.36321661486438617,0.11911764705882355,0.2179299689186316
372,0.32352941176470906,0.8471719875674522,0.09705882352941289,0.5083031925404716
373,0.20588235294117951,0.49057329189150756,0.06176470588235334,0.294343975134905
374,0.1911764705882385,0.516044627296932,0.05735294117647109,0.3096267763781598
375,0.17647058823529732,0.49057329189150745,0.05294117647058879,0.29434397513490473
376,0.1617647058823562,0.516044627296932,0.0485294117647065,0.30962677637815944
377,0.14705882352941513,0.49057329189150745,0.04411764705882419,0.2943439751349046
378,0.16176470588235614,0.4651019564860829,0.04852941176470646,0.27906117389164986
379,0.17647058823529693,0.6943439751349048,0.0529411764705887,0.41660638508094366
380,0.5882352941176485,0.490573291891508,0.17647058823529357,0.29434397513490296
381,0.6176470588235307,0.49057329189150806,0.18529411764705828,0.29434397513490307
382,0.6029411764705895,0.5160446272969326,0.18088235294117586,0.3096267763781577
383,0.6323529411764717,0.5160446272969327,0.18970588235294067,0.3096267763781577
384,0.6176470588235305,0.5415159627023571,0.1852941176470582,0.3249095776214124
385,0.6470588235294128,0.5415159627023571,0.19411764705882312,0.32490957762141254
386,0.6617647058823539,0.5160446272969327,0.19852941176470543,0.30962677637815783
387,0.676470588235295,0.5415159627023571,0.2029411764705878,0.3249095776214125
388,0.6911764705882362,0.5160446272969327,0.20735294117647027,0.30962677637815794
389,0.7058823529411773,0.5415159627023572,0.21176470588235263,0.32490957762141254
390,0.7205882352941184,0.5160446272969327,0.2161764705882352,0.30962677637815794
391,0.7352941176470594,0.5415159627023572,0.22058823529411734,0.3249095776214127
392,0.7205882352941183,0.5669872981077818,0.21617647058823491,0.3401923788646673
393,0.7500000000000007,0.5160446272969327,0.22499999999999992,0.309626776378158
394,0.7500000000000006,0.5669872981077818,0.22499999999999956,0.34019237886466774
395,0.7352941176470593,0.5924586335132064,0.22058823529411725,0.3554751801079222
396,0.7647058823529416,0.5924586335132065,0.22941176470588198,0.35547518010792256
397,0.7500000000000002,0.6179299689186311,0.22499999999999962,0.37075798135117727
398,0.7794117647058825,0.6179299689186312,0.23382352941176426,0.37075798135117766
