Node_no.,x_coor,y_coor,u_x,u_y
1,0.0,0.0,4.0817022964159955e-19,0.0
2,1.0,0.0,0.1,0.0
3,1.0,1.0,0.1,0.2
4,0.0,1.0,0.0,0.19999999999999998
5,0.02941176470588239,0.0,0.00294117647058822,0.0
6,0.058823529411764774,0.0,0.00588235294117644,0.0
7,0.08823529411764718,0.0,0.00882352941176466,0.0
8,0.11764705882352959,0.0,0.011764705882352882,0.0
9,0.14705882352941196,0.0,0.014705882352941103,0.0
10,0.1764705882352943,0.0,0.017647058823529328,0.0
11,0.20588235294117668,0.0,0.020588235294117557,0.0
12,0.23529411764705904,0.0,0.02352941176470578,0.0
13,0.26470588235294146,0.0,0.02647058823529401,0.0
14,0.29411764705882393,0.0,0.029411764705882228,0.0
15,0.32352941176470645,0.0,0.03235294117647046,0.0
16,0.35294117647058887,0.0,0.03529411764705869,0.0
17,0.38235294117647134,0.0,0.038235294117646895,0.0
18,0.4117647058823538,0.0,0.04117647058823512,0.0
19,0.4411764705882362,0.0,0.04411764705882333,0.0
20,0.4705882352941187,0.0,0.04705882352941155,0.0
21,0.5000000000000011,0.0,0.04999999999999977,0.0
22,0.5294117647058832,0.0,0.05294117647058793,0.0
23,0.5588235294117656,0.0,0.05588235294117618,0.0
24,0.5882352941176479,0.0,0.058823529411764455,0.0
25,0.6176470588235301,0.0,0.06176470588235268,0.0
26,0.6470588235294124,0.0,0.06470588235294093,0.0
27,0.6764705882352946,0.0,0.06764705882352921,0.0
28,0.7058823529411768,0.0,0.0705882352941175,0.0
29,0.7352941176470592,0.0,0.07352941176470576,0.0
30,0.7647058823529413,0.0,0.07647058823529404,0.0
31,0.7941176470588236,0.0,0.07941176470588228,0.0
32,0.823529411764706,0.0,0.08235294117647049,0.0
33,0.8529411764705882,0.0,0.08529411764705874,0.0
34,0.8823529411764703,0.0,0.08823529411764701,0.0
35,0.9117647058823527,0.0,0.09117647058823526,0.0
36,0.941176470588235,0.0,0.09411764705882351,0.0
37,0.9705882352941173,0.0,0.09705882352941174,0.0
38,1.0,0.02941176470588239,0.1,0.005882352941176447
39,1.0,0.058823529411764774,0.1,0.011764705882352906
40,1.0,0.08823529411764718,0.10000000000000002,0.017647058823529366
41,1.0,0.11764705882352959,0.1,0.023529411764705827
42,1.0,0.14705882352941196,0.1,0.029411764705882287
43,1.0,0.1764705882352943,0.10000000000000002,0.035294117647058726
44,1.0,0.20588235294117668,0.1,0.04117647058823514
45,1.0,0.23529411764705904,0.1,0.0470588235294116
46,1.0,0.26470588235294146,0.1,0.05294117647058805
47,1.0,0.29411764705882393,0.09999999999999999,0.05882352941176452
48,1.0,0.32352941176470645,0.10000000000000002,0.06470588235294097
49,1.0,0.35294117647058887,0.1,0.07058823529411742
50,1.0,0.38235294117647134,0.1,0.07647058823529387
51,1.0,0.4117647058823538,0.1,0.08235294117647039
52,1.0,0.4411764705882362,0.1,0.08823529411764693
53,1.0,0.4705882352941187,0.1,0.09411764705882343
54,1.0,0.5000000000000011,0.1,0.09999999999999991
55,1.0,0.5294117647058832,0.10000000000000002,0.10588235294117641
56,1.0,0.5588235294117656,0.1,0.11176470588235282
57,1.0,0.5882352941176479,0.1,0.11764705882352927
58,1.0,0.6176470588235301,0.1,0.12352941176470575
59,1.0,0.6470588235294124,0.1,0.12941176470588228
60,1.0,0.6764705882352946,0.09999999999999999,0.13529411764705876
61,1.0,0.7058823529411768,0.10000000000000003,0.14117647058823526
62,1.0,0.7352941176470592,0.10000000000000003,0.14705882352941174
63,1.0,0.7647058823529413,0.1,0.15294117647058816
64,1.0,0.7941176470588236,0.1,0.1588235294117647
65,1.0,0.823529411764706,0.1,0.1647058823529412
66,1.0,0.8529411764705882,0.1,0.17058823529411754
67,1.0,0.8823529411764703,0.1,0.1764705882352939
68,1.0,0.9117647058823527,0.1,0.18235294117647036
69,1.0,0.941176470588235,0.10000000000000002,0.18823529411764697
70,1.0,0.9705882352941173,0.10000000000000002,0.19411764705882348
71,0.9705882352941176,1.0,0.0970588235294118,0.20000000000000004
72,0.9411764705882353,1.0,0.09411764705882357,0.2
73,0.9117647058823528,1.0,0.09117647058823532,0.19999999999999998
74,0.8823529411764705,1.0,0.08823529411764712,0.20000000000000004
75,0.8529411764705881,1.0,0.08529411764705887,0.20000000000000004
76,0.8235294117647057,1.0,0.08235294117647056,0.2
77,0.7941176470588234,1.0,0.07941176470588232,0.2
78,0.7647058823529409,1.0,0.07647058823529403,0.19999999999999998
79,0.7352941176470585,1.0,0.07352941176470575,0.2
80,0.7058823529411761,1.0,0.07058823529411745,0.2
81,0.6764705882352935,1.0,0.06764705882352921,0.19999999999999998
82,0.6470588235294111,1.0,0.06470588235294104,0.19999999999999998
83,0.6176470588235287,1.0,0.061764705882352854,0.20000000000000004
84,0.5882352941176462,1.0,0.05882352941176464,0.20000000000000004
85,0.5588235294117638,1.0,0.05588235294117637,0.20000000000000004
86,0.5294117647058814,1.0,0.052941176470588144,0.20000000000000004
87,0.4999999999999989,1.0,0.04999999999999996,0.2
