Node_no.,x_coor,y_coor,u_x,u_y
1,0.0,0.0,8.163404592831995e-19,0.0
2,1.0,0.0,0.2,0.0
3,1.0,1.0,0.2,0.4
4,0.0,1.0,0.0,0.39999999999999997
5,0.02941176470588239,0.0,0.005882352941176443,0.0
6,0.058823529411764774,0.0,0.011764705882352882,0.0
7,0.08823529411764718,0.0,0.01764705882352932,0.0
8,0.11764705882352959,0.0,0.02352941176470577,0.0
9,0.14705882352941196,0.0,0.029411764705882217,0.0
10,0.1764705882352943,0.0,0.035294117647058657,0.0
11,0.20588235294117668,0.0,0.04117647058823513,0.0
12,0.23529411764705904,0.0,0.047058823529411556,0.0
13,0.26470588235294146,0.0,0.052941176470588006,0.0
14,0.29411764705882393,0.0,0.058823529411764455,0.0
15,0.32352941176470645,0.0,0.06470588235294092,0.0
16,0.35294117647058887,0.0,0.07058823529411738,0.0
17,0.38235294117647134,0.0,0.07647058823529379,0.0
18,0.4117647058823538,0.0,0.08235294117647025,0.0
19,0.4411764705882362,0.0,0.08823529411764666,0.0
20,0.4705882352941187,0.0,0.09411764705882311,0.0
21,0.5000000000000011,0.0,0.09999999999999953,0.0
22,0.5294117647058832,0.0,0.10588235294117586,0.0
23,0.5588235294117656,0.0,0.11176470588235236,0.0
24,0.5882352941176479,0.0,0.11764705882352891,0.0
25,0.6176470588235301,0.0,0.12352941176470536,0.0
26,0.6470588235294124,0.0,0.12941176470588187,0.0
27,0.6764705882352946,0.0,0.13529411764705843,0.0
28,0.7058823529411768,0.0,0.14117647058823501,0.0
29,0.7352941176470592,0.0,0.14705882352941152,0.0
30,0.7647058823529413,0.0,0.15294117647058808,0.0
31,0.7941176470588236,0.0,0.15882352941176456,0.0
32,0.823529411764706,0.0,0.16470588235294098,0.0
33,0.8529411764705882,0.0,0.17058823529411749,0.0
34,0.8823529411764703,0.0,0.17647058823529402,0.0
35,0.9117647058823527,0.0,0.18235294117647052,0.0
36,0.941176470588235,0.0,0.18823529411764703,0.0
37,0.9705882352941173,0.0,0.19411764705882348,0.0
38,1.0,0.02941176470588239,0.2,0.011764705882352887
39,1.0,0.058823529411764774,0.2,0.02352941176470579
40,1.0,0.08823529411764718,0.20000000000000004,0.03529411764705869
41,1.0,0.11764705882352959,0.2,0.04705882352941164
42,1.0,0.14705882352941196,0.2,0.05882352941176457
43,1.0,0.1764705882352943,0.20000000000000004,0.07058823529411747
44,1.0,0.20588235294117668,0.2,0.08235294117647028
