Node_no.,x_coor,y_coor,u_x,u_y,u_x_low,u_y_low,u_x_high,u_y_high
1,0.0,0.0,2.0408511482080146e-19,0.0,-1.925881952047348e-05,2.3096799850463867e-07,-0.0001297593116760254,0.00027538836002349854
2,1.0,0.0,0.05,0.0,0.05000077374279499,1.1667609214782715e-05,0.0500679537653923,5.601346492767334e-05
3,1.0,1.0,0.05,0.1,0.04999860655516386,0.10000123269855976,0.04994392395019531,0.10002736747264862
4,0.0,1.0,0.0,0.0999999999999999,5.834735929965973e-06,0.10000414773821831,0.0001655369997024536,0.09999525547027588
5,0.0294117647058823,0.0,0.0014705882352941,0.0,0.001451779156923294,3.5390257835388184e-08,0.0013533085584640503,0.00026370584964752197
6,0.0588235294117647,0.0,0.0029411764705882,0.0,0.002922888845205307,-1.0058283805847168e-07,0.002835392951965332,0.00025226175785064697
7,0.0882352941176471,0.0,0.0044117647058823,0.0,0.004393992014229298,-2.477318048477173e-07,0.0043179988861083984,0.00024150311946868896
8,0.1176470588235295,0.0,0.0058823529411764,0.0,0.0058651333674788475,-3.296881914138794e-07,0.005799643695354462,0.00023071467876434326
9,0.1470588235294119,0.0,0.0073529411764705,0.0,0.007336173206567764,-3.91155481338501e-07,0.007280774414539337,0.0002202838659286499
10,0.1764705882352943,0.0,0.0088235294117647,0.0,0.008807261474430561,-4.023313522338867e-07,0.008761636912822723,0.00021022558212280273
11,0.2058823529411766,0.0,0.0102941176470588,0.0,0.010278431698679924,-4.4517219066619873e-07,0.010242223739624023,0.00020018219947814941
12,0.235294117647059,0.0,0.0117647058823529,0.0,0.011749550700187683,-3.818422555923462e-07,0.011722743511199951,0.0001907646656036377
13,0.2647058823529414,0.0,0.013235294117647,0.0,0.013220680877566338,-3.296881914138794e-07,0.013202816247940063,0.00018198788166046143
14,0.2941176470588239,0.0,0.0147058823529411,0.0,0.014691795222461224,-2.3655593395233154e-07,0.014681831002235413,0.00017273426055908203
15,0.3235294117647064,0.0,0.0161764705882352,0.0,0.016162977553904057,-8.940696716308594e-08,0.01616092026233673,0.00016450881958007812
16,0.3529411764705888,0.0,0.0176470588235294,0.0,0.017634077928960323,6.51925802230835e-08,0.0176394060254097,0.00015632808208465576
17,0.3823529411764713,0.0,0.0191176470588235,0.0,0.019105244427919388,2.477318048477173e-07,0.0191178098320961,0.0001484602689743042
18,0.4117647058823538,0.0,0.0205882352941176,0.0,0.020576453767716885,4.7497451305389404e-07,0.02059543877840042,0.00014039874076843262
19,0.4411764705882362,0.0,0.0220588235294117,0.0,0.022047577425837517,7.431954145431519e-07,0.022073157131671906,0.00013336539268493652
20,0.4705882352941187,0.0,0.0235294117647058,0.0,0.023518754169344902,1.0523945093154907e-06,0.02354992926120758,0.00012661516666412354
21,0.5000000000000011,0.0,0.025,0.0,0.024989928118884563,1.3485550880432129e-06,0.02502654492855072,0.00011989474296569824
22,0.5294117647058832,0.0,0.0264705882352941,0.0,0.026461182162165642,1.69314444065094e-06,0.026502341032028198,0.00011330842971801758
23,0.5588235294117656,0.0,0.0279411764705882,0.0,0.027932314202189445,2.080574631690979e-06,0.027978718280792236,0.00010760128498077393
24,0.5882352941176479,0.0,0.0294117647058823,0.0,0.029403502121567726,2.4903565645217896e-06,0.029454141855239868,0.00010213255882263184
25,0.6176470588235301,0.0,0.0308823529411764,0.0,0.03087475523352623,2.9355287551879883e-06,0.030928611755371094,9.642541408538818e-05
26,0.6470588235294124,0.0,0.0323529411764705,0.0,0.032345958054065704,3.38628888130188e-06,0.032403603196144104,9.161233901977539e-05
27,0.6764705882352946,0.0,0.0338235294117647,0.0,0.033817178569734097,3.919005393981934e-06,0.033877402544021606,8.670985698699951e-05
28,0.7058823529411768,0.0,0.0352941176470588,0.0,0.035288372077047825,4.459172487258911e-06,0.035351403057575226,8.231401443481445e-05
29,0.7352941176470592,0.0,0.0367647058823529,0.0,0.036759586073458195,5.032867193222046e-06,0.036824822425842285,7.870793342590332e-05
30,0.7647058823529413,0.0,0.038235294117647,0.0,0.0382307730615139,5.660578608512878e-06,0.03829791396856308,7.475912570953369e-05
31,0.7941176470588236,0.0,0.0397058823529412,0.0,0.03970202524214983,6.316229701042175e-06,0.039771273732185364,7.107853889465332e-05
32,0.823529411764706,0.0,0.0411764705882353,0.0,0.0411732941865921,6.94766640663147e-06,0.04124298691749573,6.829202175140381e-05
33,0.8529411764705882,0.0,0.0426470588235294,0.0,0.04264451935887337,7.662922143936157e-06,0.042714692652225494,6.523728370666504e-05
34,0.8823529411764703,0.0,0.0441176470588236,0.0,0.04411577247083187,8.376315236091614e-06,0.04418625682592392,6.258487701416016e-05
35,0.9117647058823528,0.0,0.0455882352941177,0.0,0.045587015338242054,9.182840585708618e-06,0.04565710574388504,6.084144115447998e-05
36,0.941176470588235,0.0,0.0470588235294118,0.0,0.047058249823749065,9.942799806594849e-06,0.04712784290313721,5.9157609939575195e-05
37,0.9705882352941172,0.0,0.0485294117647059,0.0,0.04852951504290104,1.078099012374878e-05,0.048598289489746094,5.754828453063965e-05
